content_rating,genres,runtime,budget,gross,num_voted_users,num_critic_for_reviews,num_user_for_reviews,imdb_score,aspect_ratio,cast_total_facebook_likes
R,Drama,106,10000000,28873374,22161,83,68,4.1,1.85,2787
R,Drama,90,20000000,25077977,10986,84,84,5.3,1.85,2486
R,Drama,104,60000000,69688384,34473,86,139,6.1,1.85,16452
R,Drama,130,40000000,9589875,16673,86,45,7.3,2.35,5162
R,Drama,92,1000000,1677838,11283,87,155,7.7,1.75,1447
R,Drama,90,14000000,1752214,60460,87,104,7.7,1.85,4377
R,Drama,90,40000,110536,4117,88,118,7,1.85,284
R,Drama,109,59660000,18947630,11798,88,124,7.1,2.35,55
R,Drama,119,25000000,39008741,44838,88,223,6.6,2.35,6862
R,Drama,94,22000000,49002815,15665,88,35,6.4,2.35,3153
R,Drama,87,30000000,85416609,58906,89,186,7,1.85,20097
R,Drama,96,35000000,22913677,47800,89,244,6.3,1.85,17292
R,Drama,87,72000000,112950721,33884,91,79,4.6,2.35,3287
R,Drama,82,85000000,43575716,10233,91,63,4.3,1.85,3326
R,Drama,105,20000000,25677801,41273,91,136,5.8,2.35,4813
R,Drama,84,38000000,111760631,40227,93,188,4.1,1.85,22935
R,Drama,75,47000000,15519841,8693,93,71,4.5,1.85,6863
R,Drama,99,20000000,25584685,15877,93,102,5.9,2.35,3327
R,Drama,107,55000000,16088610,10417,93,39,5.6,2.35,3742
R,Drama,93,80000000,84185387,33180,94,149,4.9,1.85,7800
R,Drama,95,45000000,52580895,30255,94,118,5.6,2.35,27351
R,Drama,109,20000000,23179303,32951,94,44,5.8,1.85,4257
R,Drama,135,10000000,3041803,6377,96,181,7.1,2.35,2735
R,Drama,106,14000000,32645546,8427,96,88,6.4,1.85,3462
R,Drama,131,65000000,43532294,46951,96,175,7.1,2.35,12088
R,Drama,94,28000000,24268828,29971,97,71,5.4,1.85,3436
R,Drama,109,35000000,28995450,19230,97,59,6.1,2.35,855
R,Drama,85,60000000,26288320,36144,98,91,6.7,1.66,11301
R,Drama,90,51000000,72601713,21396,98,155,5.6,1.85,2055
R,Drama,87,50000000,33643461,11257,98,65,4.2,2.35,20061
R,Drama,80,9600000,71442,12029,99,32,7.9,1.85,6829
R,Drama,91,20000000,94497271,17829,100,99,3.7,2.35,4729
R,Drama,91,80000000,20950820,24183,101,160,5.7,2.35,5593
R,Drama,94,86000000,15131330,25843,101,64,6,2.35,683
R,Drama,92,35000000,17596256,12399,101,84,3.8,1.85,6327
R,Drama,100,38000000,85570368,44885,103,107,5.1,1.85,18291
R,Drama,89,40000000,20916309,5332,103,37,4.9,1.85,88422
R,Drama,99,21000000,52691009,18727,103,45,6.6,2.35,3567
R,Drama,97,15000000,8378141,18966,104,141,6.9,2.35,16502
R,Drama,94,40000000,138614544,75152,104,288,5.8,1.85,7014
R,Drama,76,110000000,50026353,13581,104,88,5.4,1.78,13607
R,Drama,87,60000000,93375151,46031,105,235,5.2,1.85,4171
R,Drama,99,60000000,73701902,27548,105,209,5.2,2.35,6729
R,Drama,88,50000000,28133159,30055,105,70,5.9,1.85,33822
R,Drama,115,24000000,32662299,16469,106,275,6.9,1.85,3946
R,Drama,117,20000000,67325559,58222,106,331,7.1,1.85,1293
R,Drama,83,85000000,84303558,65270,107,100,6.2,1.85,6081
R,Drama,100,2000000,1134049,5475,107,44,8.1,1.85,408
R,Drama,88,75000000,219613391,31649,107,98,4.5,1.85,5227
R,Drama,100,35000000,73023275,16271,107,57,5.4,1.85,5174
R,Drama,100,41000000,7204138,34809,108,125,6.2,2.35,2085
R,Drama,82,109000000,100446895,36033,109,456,3.8,1.85,2762
R,Drama,95,1300000,1060591,9750,109,66,7.2,1.85,231
R,Drama,106,18000000,43853424,35514,110,114,7.1,2.35,5024
R,Drama,94,15000000,64001297,32002,111,103,6.2,1.85,20154
R,Drama,110,22000000,90636983,44021,112,83,6.2,2.35,15170
R,Drama,91,13000000,38916903,15664,112,149,5.8,1.85,1921
R,Drama,104,13000000,10996440,19707,113,128,6.3,2.35,27806
R,Drama,87,80000000,36073232,8913,113,66,5.2,2.35,1971
R,Drama,129,17000000,44469602,23480,113,83,7.4,2.35,952
R,Drama,80,35000000,75367693,58961,116,232,5,1.85,13430
R,Drama,101,4000000,864959,20275,116,151,6.9,1.85,1215
R,Drama,116,20000000,6002756,24997,116,75,7.2,1.85,21200
R,Drama,120,40000000,81593527,48806,118,263,7.3,2.35,24300
R,Drama,106,27000000,7486906,17436,118,71,6.8,1.85,2495
R,Drama,90,55000000,7871693,52908,118,102,6.5,2.35,15494
R,Drama,91,55000000,55747724,18042,118,73,5.9,1.85,3104
R,Drama,81,28000000,66950483,29738,119,85,6.2,2.39,47677
R,Drama,108,81200000,1339152,28276,119,64,7.8,2.35,30230
R,Drama,97,8000000,16699684,17461,121,78,5.6,1.85,25792
R,Drama,85,42000000,64238770,19547,121,64,5.8,1.85,18795
R,Drama,88,35000000,112692062,84325,122,205,5.4,1.85,4499
R,Drama,88,90000000,75817994,32049,122,179,4.9,2.35,2622
R,Drama,87,35000000,27972410,114692,122,285,6.1,1.85,1461
R,Drama,101,30000000,37617947,8143,122,203,6.8,2.35,966
R,Drama,105,33000000,99462,11347,122,28,7.1,2.35,1843
R,Drama,107,20000000,62933793,62421,123,185,5.8,2.35,2341
R,Drama,88,30000000,2975649,23864,124,142,7,2.35,1518
R,Drama,88,35000000,49474048,31191,124,120,5.4,1.85,53370
R,Drama,95,56000000,113006880,66308,125,225,5.5,2.35,16884
R,Drama,107,40000000,20113965,15231,125,66,6.5,2.35,1702
R,Drama,105,105000000,71017784,27257,125,59,5.4,1.85,914
R,Drama,106,31000000,11854694,14281,126,64,6.5,1.85,17560
R,Drama,95,140000000,38120554,71527,127,217,7.1,1.5,26940
R,Drama,100,35000000,63939454,61321,127,217,6.2,2.35,2968
R,Drama,90,60000000,11802056,31640,127,109,4.9,1.85,1865
R,Drama,94,18000000,17071230,31169,128,192,6.7,1.85,23283
R,Drama,152,72000000,27796042,45031,128,376,6.9,1.85,4310
R,Drama,97,25000000,47124400,49676,128,181,6.6,2.35,17278
R,Drama,97,26000000,110222438,96693,129,271,6.1,1.85,3984
R,Drama,135,28000000,64371181,36636,129,289,7.5,2.4,1845
R,Drama,100,45000000,9353573,56451,130,524,2.7,2.35,1100
R,Drama,94,75000000,22751979,52244,131,377,6.6,2.35,15857
R,Drama,92,60000000,217326336,57276,131,146,5.2,1.85,2847
R,Drama,113,37000000,72279690,17948,131,86,6.9,1.85,14209
R,Drama,88,150000000,21379315,17590,132,112,5.4,2.35,2652
R,Drama,123,18000000,22452209,14062,134,82,5,2.35,5734
R,Drama,100,19000000,12561,71276,134,181,6.4,2.35,4094
R,Drama,85,149000000,64459316,85086,135,122,6.7,1.85,35161
R,Drama,101,65000000,28045540,67707,136,202,6.1,1.85,32232
R,Drama,111,60000000,71844424,33158,136,223,7.3,1.78,679
R,Drama,129,75000000,45356386,71574,137,244,5.9,2.35,2864
R,Drama,86,84000000,153288182,71424,138,521,4.9,1.85,6355
R,Drama,94,65000000,19548064,25681,138,77,6.3,2.35,23365
R,Drama,96,37000000,48006503,28109,139,110,6,2.35,18178
R,Drama,105,25000000,77264926,21176,139,107,6.1,1.85,5740
R,Drama,97,73000000,107225164,27130,141,126,6.3,1.85,24350
R,Drama,80,17500000,51053787,45900,142,247,6.5,1.85,14385
R,Drama,90,75000000,160762022,132415,143,288,6,1.85,63165
R,Drama,80,80000000,100169068,16385,143,100,4.6,1.85,4394
R,Drama,99,80000000,109993847,72326,144,116,6.1,2.35,12831
R,Drama,82,127500000,137748063,38438,145,241,6.5,1.85,2945
R,Drama,88,150000000,119420252,33042,145,90,5.1,2.35,2217
R,Drama,95,120000000,84037039,72591,146,289,6.8,2.35,15237
R,Drama,93,65000000,82226474,65499,147,424,5.6,1.85,1267
R,Drama,92,74000000,162495848,34359,147,133,6,1.85,5217
R,Drama,114,30000000,31655091,87331,148,364,7.5,2.35,50927
R,Drama,120,16500000,18663911,46204,150,151,7.1,2.35,12554
R,Drama,90,25000000,32553210,88714,151,235,6.3,1.85,794
R,Drama,124,25000000,36447959,35833,151,96,7,2.39,6393
R,Drama,97,33000000,173381405,147597,152,395,6.9,1.85,43354
R,Drama,89,30000000,58715510,79094,152,129,5.4,1.85,13794
R,Drama,101,45000000,8129455,89568,152,142,6.3,2.35,661
R,Drama,89,80000000,169692572,56501,152,97,6.7,1.85,26839
R,Drama,92,132000000,83348920,60230,153,118,6.7,1.85,19963
R,Drama,85,100000000,58867694,54077,154,112,6.8,1.85,25590
R,Drama,105,42000000,45290318,74169,154,112,6.5,1.85,6727
R,Drama,98,127000000,113733726,67223,154,126,6.2,1.85,53587
R,Drama,91,70000000,42194060,41259,156,72,6.1,2.35,22668
R,Drama,100,135000000,63992328,32399,156,79,5.9,2.35,62644
R,Drama,95,63000000,108012170,24089,156,82,5.5,1.85,2558
R,Drama,91,79000000,74158157,60370,156,264,3.4,1.85,27405
R,Drama,95,50000000,50150619,45580,156,102,7.3,2.35,19513
R,Drama,120,30000000,115648585,160776,157,402,7.8,2.35,54877
R,Drama,122,10000000,33071558,22369,158,100,6.6,2.35,583
R,Drama,105,30000000,53021560,74630,159,156,6.5,2.35,1026
R,Drama,123,35000000,59699513,20827,160,136,7.2,2.35,2259
R,Drama,106,60000000,17281832,60232,161,110,6.1,2.35,5329
R,Drama,91,75000000,128200012,103022,163,269,6.3,1.85,1804
R,Drama,92,32000000,80197993,65551,163,441,5.7,1.85,1729
R,Drama,115,80000000,195329763,194249,164,253,6.9,1.85,1815
R,Drama,94,135000000,177343675,70121,165,214,6.7,1.85,17883
R,Drama,94,135000000,177343675,70133,165,214,6.7,1.85,17883
R,Drama,94,135000000,177343675,70136,165,214,6.7,1.85,17883
R,Drama,87,75000000,323505540,24407,165,155,6.8,1.85,4782
R,Drama,83,80000000,155019340,127345,166,250,6.8,1.85,22813
R,Drama,98,65000000,67128202,43328,166,110,5.7,2.35,14007
R,Drama,96,135000000,83024900,62424,166,90,6.5,2.35,17416
R,Drama,89,150000000,179982968,146019,167,119,6.7,1.85,3285
R,Drama,91,26000000,20819129,84209,167,201,5.2,1.85,2954
R,Drama,95,5000000,241437427,102071,168,756,6.6,1.85,1495
R,Drama,105,25000000,51853450,37398,169,110,6.6,1.85,9069
R,Drama,95,78000000,119793567,64387,169,85,6.5,2.35,848
R,Drama,104,100000000,75030163,108076,170,1690,5.1,2.35,4487
R,Drama,104,28000000,43097652,59068,171,128,6.3,2.35,3497
R,Drama,103,110000000,142614158,66593,172,153,5.5,1.78,692
R,Drama,110,123000000,260031035,141414,175,482,6,1.85,4146
R,Drama,99,40000000,52320979,114321,175,548,6.8,2.35,18693
R,Drama,118,65000000,85911262,24735,176,213,5.2,2.39,4796
R,Drama,135,28000000,38372662,193455,177,1058,7.8,2.35,1083
R,Drama,102,80000000,80360866,44662,178,127,5.2,2.35,5392
R,Drama,94,79000000,103812241,67296,178,133,5.8,1.85,27842
R,Drama,108,110000000,250863268,234480,179,444,6.4,1.85,55486
R,Drama,85,80000000,145771527,117212,180,367,7.2,1.66,3112
R,Drama,115,60000000,143151473,116681,180,320,7.1,2.35,4811
R,Drama,122,22000000,54235441,52894,180,185,7.3,2.35,1484
R,Drama,114,90000000,60874615,60467,181,949,5.6,2.35,4902
R,Drama,86,75000000,193136719,266636,181,385,6.9,1.85,1777
R,Drama,96,17000000,82234139,110390,181,522,7.2,1.85,28071
R,Drama,106,90000000,68558662,86627,183,204,5.9,2.35,10882
R,Drama,85,112000000,42776259,53160,184,121,4.9,2.35,1173
R,Drama,105,150000000,177243721,130272,185,209,5.9,2.35,54039
R,Drama,96,175000000,100289690,115099,186,257,5.4,2.35,108016
R,Drama,120,110000000,24004159,68720,188,191,5.8,2.35,3175
R,Drama,120,110000000,24004159,68722,188,191,5.8,2.35,3175
R,Drama,94,90000000,196573705,166791,188,132,7,1.85,1258
R,Drama,100,35000000,10991381,44931,188,100,7.3,2.35,5890
R,Drama,101,80000000,55673333,65785,188,160,7,2.35,4286
R,Drama,94,55000000,68218041,67191,189,108,6,1.85,2820
R,Drama,91,75000000,73661010,71137,190,229,6.6,2.35,17299
R,Drama,97,100000000,46440491,35446,190,78,7.1,1.85,2707
R,Drama,87,34000000,54132596,53786,191,211,6.3,2.35,16571
R,Drama,90,100000000,124870275,152601,191,156,7,2.35,1227
R,Drama,103,59000000,176387405,328159,193,467,7.6,1.85,5437
R,Drama,131,100000000,173005002,255447,193,692,6.9,2.35,13679
R,Drama,100,65000,11529368,85028,193,404,7.3,1.78,0
R,Drama,91,150000000,126597121,105902,194,206,6.2,1.85,6576
R,Family,104,1000000,4231500,30479,195,162,7.8,2.35,822
R,Fantasy,92,145000000,111505642,47900,196,130,6.9,1.85,5810
R,Fantasy,106,70000000,37760080,72868,197,618,6.1,1.85,12871
R,Fantasy,107,90000000,71148699,68935,198,125,6.6,2.35,1614
R,Fantasy,93,45000000,101702060,85323,201,212,5.8,1.85,17925
R,Fantasy,102,100000000,107515297,85833,203,113,6.7,2.35,14552
R,Fantasy,93,150000000,436471036,314630,205,483,7.2,1.85,1148
R,Fantasy,108,100000000,197992827,132501,206,548,6.5,2.35,70996
R,Fantasy,95,145000000,143523463,64322,210,145,7.2,2.35,36095
R,Fantasy,93,145000000,216366733,119213,211,154,6.9,1.85,2444
R,Fantasy,90,60000000,267652016,467113,212,945,7.9,1.85,275
R,Fantasy,119,24000000,4710455,214091,212,330,8.2,1.85,24263
R,Fantasy,118,95000000,88761720,141179,217,419,5.9,2.35,14024
R,Fantasy,103,58000000,80021740,47968,218,154,6.4,2.35,5497
R,Fantasy,103,58000000,80021740,47988,218,154,6.4,2.35,5497
R,Fantasy,113,170000000,76846624,21352,218,131,6.4,1.85,80806
R,Horror,117,75000000,118823091,98693,219,401,6.7,2.35,1673
R,Horror,94,175000000,198332128,114553,219,187,6.5,2.35,2579
R,Horror,96,60000000,50807639,40883,219,122,6.8,1.85,3151
R,Horror,92,400000,44540956,161448,220,1473,6.9,1.85,3950
R,Horror,107,85000000,127706877,142496,222,399,7.1,2.35,662
R,Horror,119,8500000,4440055,21360,222,110,7,1.85,3279
R,Horror,95,55000000,76137505,49207,224,174,7.2,2.35,3697
R,Horror,96,150000000,114053579,146766,225,178,6.9,1.85,20007
R,Horror,101,25000000,51676606,174591,226,632,7.8,2.35,58823
R,Horror,93,165000000,238371987,138661,226,173,6.4,2.35,4628
R,Horror,93,160000000,320706665,211971,227,326,6.1,1.85,4705
R,Horror,113,155000000,104383624,106446,228,227,6.3,1.78,764
R,Horror,174,100000000,261970615,387616,232,858,7.4,2.35,35672
R,Horror,95,130000000,148337537,172754,233,187,7.3,2.35,46120
R,Horror,88,95000000,161317423,145321,233,139,6.6,2.35,25354
R,Horror,109,150000000,63143812,124185,235,238,6.1,2.35,13388
R,Horror,88,55000000,31051126,36877,238,101,6.7,2.35,6254
R,Horror,96,200000000,137850096,72809,240,249,6.8,2.35,48878
R,Horror,125,19000000,10049886,417971,246,902,8.6,1.85,44
R,Horror,85,10000000,488872,56923,246,243,7.3,1.85,700
R,Horror,90,130000000,149234747,114287,246,137,6.7,2.35,5046
R,Horror,117,140000000,52792307,12572,252,106,6.8,2.35,1950
R,Horror,97,145000000,103400692,123553,256,174,7.3,1.85,20645
R,Horror,91,85000000,148313048,164148,256,168,7.1,1.85,37142
R,Horror,111,150000000,34964818,39956,256,186,5.8,2.35,21393
R,Horror,111,150000000,34964818,39956,256,186,5.8,2.35,21393
R,Horror,111,150000000,34964818,39975,256,186,5.8,2.35,21404
R,Horror,98,135000000,187165546,150618,257,195,7.3,2.35,43286
R,Horror,159,125000000,317557891,444683,258,1571,7.5,2.35,13191
R,Horror,150,225000000,141614023,149922,258,438,6.6,2.35,22697
R,Horror,92,130000000,131920333,213275,262,436,5.6,2.35,15302
R,Horror,92,130000000,215395021,307029,266,360,7.6,2.35,12754
R,Horror,77,40000000,53337608,188785,267,467,7.4,1.85,60683
R,Horror,142,130000000,249358727,382255,274,1504,7.8,2.35,33284
R,Horror,109,50000000,51019112,155745,276,1053,6.8,2.35,14073
R,Horror,115,150000000,206456431,320284,276,1361,6.7,1.85,57844
R,Horror,119,50000000,51178893,24285,277,110,6.4,1.85,6089
R,Horror,103,150000000,131564731,118951,280,1382,4.2,2.35,2857
R,Horror,115,92000000,261437578,479166,283,815,8,2.35,1901
R,Horror,142,115000000,310675583,464310,284,3516,6.7,1.78,42990
R,Horror,150,180000000,291709845,286506,284,1463,6.9,2.35,1317
R,Horror,135,120000000,43929341,57873,284,414,6.1,2.35,902
R,Horror,90,150000000,165230261,182718,284,209,7.3,2.35,21015
R,Horror,139,24000000,70269171,162130,285,962,7.2,1.85,15111
R,Horror,98,165000000,217387997,485430,288,492,8.2,2.35,20453
R,Horror,102,145000000,176997107,221128,292,343,7.9,2.35,23378
R,Horror,87,69000000,251501645,385943,304,296,7.7,1.85,11608
R,Horror,98,76000000,368049635,286877,306,284,7.5,1.85,11905
R,Horror,91,74000000,336029560,142403,308,275,6.4,1.85,13616
R,Horror,100,60000000,75280058,143121,310,279,7.7,1.85,647
R,Horror,125,50000000,127997349,101178,321,779,6,2.39,62837
R,Horror,100,260000000,200807262,294810,324,387,7.8,1.85,2036
R,Horror,92,60000000,55994557,72287,328,176,7,2.35,13597
R,Horror,101,100000000,77222184,87677,333,388,6.8,2.35,1738
R,Horror,87,40000000,20999103,139114,335,245,7.8,1.85,24770
R,Horror,123,35000000,10137502,77394,335,195,7.4,2.35,23031
R,Horror,105,95000000,201148159,103737,343,322,7,2.35,4671
R,Horror,105,95000000,201148159,103749,343,323,7,2.35,4671
R,Horror,93,7500000,31501218,84070,351,526,7.5,1.85,22745
R,Horror,107,135000000,123207194,183208,362,337,7.2,2.35,43291
R,Horror,114,90000000,58229120,236421,362,515,7.3,2.35,5095
R,Horror,87,39000000,35287788,73886,370,165,7,1.85,4774
R,Horror,106,175000000,362645141,106072,370,398,7.8,1.85,32921
R,Horror,106,175000000,362645141,106221,370,398,7.8,1.85,32921
R,Horror,153,250000000,301956980,321795,375,973,7.5,2.35,58753
R,Horror,101,165000000,189412677,272534,377,345,7.8,2.35,4451
R,Horror,106,85000000,64933670,70838,382,208,5.6,1.85,11454
R,Horror,102,165000000,222487711,279093,384,433,7.9,2.39,2963
R,Horror,103,45000000,88625922,75176,398,252,7.1,1.85,1336
R,Horror,97,180000000,241407328,252257,401,634,7,2.35,15516
R,Horror,102,150000000,400736600,421658,406,904,7.6,2.24,2582
R,Horror,96,175000000,292979556,665575,408,704,8.3,1.85,2635
R,Horror,100,60000000,257756197,246698,435,471,7.8,2.35,22128
R,Horror,107,135000000,77564037,177383,440,447,7.4,2.35,4631
R,Horror,130,190000000,93417865,128306,443,497,6.5,2.2,5046
R,Horror,108,200000000,334185206,306320,451,736,6.5,1.85,79957
R,Horror,108,200000000,334185206,306336,451,736,6.5,1.85,79957
R,Horror,125,170000000,172051787,264183,469,665,6.8,2.35,25550
R,Horror,125,170000000,172051787,264186,469,665,6.8,2.35,25549
R,Horror,93,185000000,237282182,273556,488,428,7.2,2.35,5005
R,Horror,130,215000000,234903076,175409,525,511,6.4,2.35,73441
R,Horror,130,215000000,234903076,175413,525,511,6.4,2.35,73441
R,Horror,95,175000000,356454367,345198,536,773,8.3,1.85,2944
R,Horror,127,120000000,124976634,440084,552,755,8,1.85,2121
R,Horror,126,170000000,73820094,245333,682,678,7.5,1.85,36017
R,Horror,97,700000,1141829,8509,64,109,7.2,1.85,209
R,Horror,89,2000000,653621,5615,123,64,6.8,1.85,1136
R,Horror,101,6500000,4000304,145395,486,375,7.3,2.35,15230
R,Horror,77,20000000,7382993,3851,31,114,2.8,1.85,2185
R,Horror,99,7000000,1889522,1119,34,12,6.5,2.35,2589
R,Horror,85,15000000,12701880,2037,37,22,5.7,1.85,568
R,Horror,82,14000000,25571351,3135,38,78,6.6,1.85,49
R,Horror,78,30000000,76501438,8146,41,49,6.1,1.85,4527
R,Horror,88,35000000,16988996,3875,43,75,4,1.85,8189
R,Horror,82,23000000,36696761,6808,44,38,6.5,1.85,2197
R,Horror,68,20000000,18081626,4180,45,32,6.4,1.85,861
R,Horror,85,19000000,15911333,2855,47,119,3.6,1.85,2429
R,Horror,82,30000000,80920948,23943,66,118,6,1.85,2251
R,Horror,101,10000000,17655201,4719,73,24,6.7,1.85,3317
R,Horror,113,40000000,95149435,53687,77,152,5.7,1.85,15362
R,Horror,104,60000000,139225854,34561,80,116,5.5,1.85,5265
R,Horror,72,20000000,48423368,13324,80,79,5.8,1.66,3402
R,Horror,103,15000000,26161406,13874,81,52,6.7,2.35,1002
R,Horror,100,85000000,66941559,26413,84,77,4.8,1.85,4182
R,Horror,115,13000000,73000942,74351,84,233,1.6,1.85,714
R,Horror,72,20000000,47887943,11634,85,58,5.4,1.85,4480
R,Horror,81,37000000,30105968,8860,85,45,4.5,2.35,2268
R,Horror,78,50000000,58336565,12845,87,118,6.6,1.85,11124
R,Horror,77,30000000,45542421,13319,89,53,6.3,1.78,575
R,Horror,87,75000000,133103929,22838,91,56,4.4,1.85,4073
R,Horror,127,20000000,75597042,26434,92,174,7,2.35,6657
R,Horror,76,35000000,19447478,15788,93,80,5.6,1.85,1908
R,Horror,81,160000000,10762178,10369,100,153,8,1.85,66
R,Horror,83,80000000,73215310,44143,106,216,7,2.35,14261
R,Mystery,111,37000000,108244774,94049,108,301,6.2,1.85,13645
R,Mystery,104,40000000,19406406,7630,113,42,7.8,2.35,152
R,Mystery,101,50000000,66002004,36431,117,168,4.7,1.85,2177
R,Mystery,93,60000000,50818750,31209,118,106,6.1,2.35,13403
R,Mystery,112,11000000,90556401,43795,128,171,4.5,1.85,3507
R,Mystery,102,30000000,79566871,31760,131,140,4.2,1.85,4516
R,Mystery,78,100000000,89296573,128285,141,297,7.3,1.66,2039
R,Mystery,101,103000000,131536019,58498,159,99,6.4,2.35,1031
R,Mystery,81,150000000,135381507,63912,161,251,5.8,1.85,2252
R,Mystery,63,30000000,26687172,15600,162,55,7.3,1.85,1002
R,Mystery,80,8000000,77413017,45984,169,331,7.6,1.85,11218
R,Mystery,84,45000000,106793915,140499,187,358,7,1.85,1817
R,Mystery,100,165000000,665426,120798,188,444,6.6,2.35,16264
R,Mystery,88,99000000,130174897,27918,208,155,7.2,1.85,309
R,Mystery,85,30000000,56068547,98160,209,307,7.5,1.85,1145
R,Mystery,97,105000000,104374107,89351,228,214,7.1,1.85,2480
R,Mystery,96,90000000,143618384,165333,240,186,7,2.35,12071
R,Mystery,92,115000000,289907418,585659,250,593,8.1,1.85,15013
R,Romance,117,120000000,244052771,263853,256,584,7.2,2.35,4905
R,Sci-Fi,101,34000000,15081783,85589,256,144,7.7,1.85,13
R,Sci-Fi,100,94000000,380838870,692482,301,866,8.2,1.85,5641
R,Sci-Fi,106,200000000,191450875,101178,304,283,6.3,2.35,4482
R,Sci-Fi,111,150000000,206435493,473887,318,626,8,2.35,4764
R,Sci-Fi,104,200000000,268488329,235025,376,265,7.3,1.85,14863
R,Thriller,98,180000000,223806889,718837,421,1043,8.4,2.35,2975
R,Western,103,200000000,414984497,544884,453,733,8.3,1.85,19085
